geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Defb44-ps	0	NA	NA	NA	NA	NA
Defb18	0	NA	NA	NA	NA	NA
Defb41	0	NA	NA	NA	NA	NA
Gm15386	0	NA	NA	NA	NA	NA
Tfap2d	0	NA	NA	NA	NA	NA
Tfap2b	4.976583927	-1.217491467	2.836652595	-0.429200061	0.667777638	0.982297201
Pkhd1	0.66989062	4.027942457	4.47117483	0.900868924	0.367658016	NA
4930486I03Rik	0	NA	NA	NA	NA	NA
Mir206	0	NA	NA	NA	NA	NA
Mir133b	0	NA	NA	NA	NA	NA
Il17a	0	NA	NA	NA	NA	NA
Il17f	3.855646156	-4.272358054	4.424550003	-0.965602841	NA	NA
Mcm3	459.7239479	-0.15198549	0.275369112	-0.55193369	0.580993785	0.971597541
6720483E21Rik	22.08198309	-0.337628105	1.113197209	-0.30329586	0.761664401	0.98826798
Paqr8	3242.876661	-0.763913932	0.141244246	-5.408460531	6.36E-08	2.31E-05
Efhc1	118.7221448	-0.29883085	0.571369333	-0.523008206	0.600968543	0.972909873
Tram2	294.1563591	-1.038380468	0.359151885	-2.891201501	0.00383772	0.15188094
Tmem14a	882.4383429	0.220780537	0.197142542	1.119903065	0.262755072	0.86193494
Gsta3	492.9542927	0.532858034	0.363049349	1.467728932	0.142177869	0.763026752
Gm4956	1.398570345	4.541669593	4.463840743	1.0174354	0.308946349	NA
Khdc1a	0	NA	NA	NA	NA	NA
Khdc1c	0	NA	NA	NA	NA	NA
Khdc1b	0.136349407	-1.329765908	4.549627783	-0.292280154	0.770072432	NA
Kcnq5	102.4591265	0.429867449	0.555518552	0.773812949	0.439041414	0.941645985
Rims1	315.9775793	0.716600616	0.299545813	2.392290543	0.016743582	0.332107557
4933415F23Rik	0.06051877	0.320321048	4.562152922	0.070212694	0.944024371	NA
Mir30a	0	NA	NA	NA	NA	NA
Mir30c-2	0	NA	NA	NA	NA	NA
Ogfrl1	1080.407723	0.205912464	0.171580574	1.200091943	0.230103634	0.839547007
B3gat2	30.75326029	0.255830239	1.32018145	0.193784149	0.846344899	0.993027185
Smap1	1294.350295	-0.142268854	0.176799135	-0.804692022	0.420997425	0.935157389
1110058L19Rik	325.5616553	-0.041665989	0.310548335	-0.134169095	0.893268864	0.996181299
Fam135a	902.4138875	-0.424562723	0.144278363	-2.942663839	0.003254015	0.13697291
Col9a1	15.38968947	-0.033047428	1.640027556	-0.020150532	0.98392329	0.999175731
Col19a1	14.71710448	1.131714489	1.69307094	0.668438907	0.503853467	0.957212689
Lmbrd1	8470.538026	-0.204863247	0.105105514	-1.949119882	0.05128111	0.547149635
Bai3	57.55424548	-0.465991524	0.769679581	-0.605435737	0.544889512	0.968535947
Gm20172	0	NA	NA	NA	NA	NA
4931408C20Rik	0	NA	NA	NA	NA	NA
Gm597	0	NA	NA	NA	NA	NA
Mir6342	0	NA	NA	NA	NA	NA
Phf3	3060.765424	-0.065827947	0.123178541	-0.53441084	0.593057321	0.972813459
Ptp4a1	555.4767645	-0.237931954	0.217126984	-1.095819369	0.27315783	0.87051089
Gm13363	0	NA	NA	NA	NA	NA
4931428L18Rik	0	NA	NA	NA	NA	NA
Lgsn	0	NA	NA	NA	NA	NA
Pih1d3	0	NA	NA	NA	NA	NA
Gm4850	0.590171997	0.320336401	4.562152922	0.070216059	0.944021692	NA
Khdrbs2	0.561209928	2.612985408	4.493382601	0.581518566	0.560891009	NA
Gm9839	0.801425828	-3.807565192	4.497724322	-0.846553706	0.397243927	NA
Gm5415	0	NA	NA	NA	NA	NA
Prim2	260.305002	0.257639882	0.374292434	0.688338471	0.49123966	0.954165252
1700001G17Rik	10.70471567	-1.775556722	1.806454318	-0.982896	0.325658627	0.902433258
Rab23	1139.610262	0.22517153	0.167072699	1.347745813	0.177740152	0.799650184
Bag2	173.8126561	-0.049748109	0.382396964	-0.13009546	0.896490902	0.996181299
Zfp451	1062.33788	-0.079035146	0.175091644	-0.451393019	0.651706314	0.980545359
Gm15455	1.776564125	-0.084876045	2.094778668	-0.040517906	0.967680232	NA
Bend6	95.71816775	1.298935945	0.432929421	3.000341123	0.002696774	0.121072104
Dst	28583.76013	0.094829309	0.082085596	1.155249083	0.24798844	0.854824428
Mir6896	0	NA	NA	NA	NA	NA
Mir5103	3.004990678	0.320344619	4.562152922	0.070217861	0.944020258	0.996612764
Ccdc115	719.2682874	0.200616822	0.164944379	1.216269531	0.223882264	0.835730374
Imp4	1081.509384	0.081661405	0.167318238	0.488060392	0.625507065	0.975358245
Ptpn18	212.4551529	0.737573531	0.380765952	1.937078477	0.052735751	0.55218795
Prss39	2.611444173	0.320344119	4.562152922	0.070217751	NA	NA
Cfc1	0	NA	NA	NA	NA	NA
Prss40	0	NA	NA	NA	NA	NA
Amer3	0.619880947	-0.04276999	2.567110945	-0.016660749	0.986707261	NA
AA619741	0.445236571	-2.958732249	4.507502272	-0.656401721	0.511565683	NA
Arhgef4	81.10743577	-0.980434013	0.79450724	-1.234015204	0.217197239	0.834886491
Fam168b	7294.759354	0.060789203	0.08673026	0.700899587	0.483365682	0.952979608
Plekhb2	3465.0241	0.21509872	0.144511115	1.488457964	0.13663016	0.756835921
Mir7669	0	NA	NA	NA	NA	NA
Hs6st1	1960.71491	-0.127481245	0.172717491	-0.738091111	0.460459085	0.947522286
Uggt1	2394.946635	0.195993935	0.146571805	1.337187162	0.181161552	0.80221201
Mir6897	0.322468304	-2.502826745	4.515648904	-0.554256276	0.579403469	NA
Neurl3	340.1751661	0.348267434	0.350053745	0.994897037	0.319786344	0.899313558
Arid5a	930.0780565	-0.190271531	0.198052418	-0.960712995	0.336696496	0.90503668
Kansl3	4678.517396	-0.046722414	0.100459395	-0.465087547	0.641868764	0.978011632
Mir6898	0	NA	NA	NA	NA	NA
Fer1l5	324.6319093	0.212968844	0.364079229	0.58495192	0.558580046	0.968603357
Lman2l	1533.442541	0.238521131	0.11297996	2.111180881	0.034756768	0.46960483
Cnnm4	557.040215	0.274558101	0.24004869	1.143760047	0.252723163	0.858733153
Cnnm3	3025.827671	-0.119311508	0.097621855	-1.222180299	0.221639453	0.835688907
Ankrd23	526.7983352	-0.978023411	0.727325445	-1.344684719	0.178727072	0.799650184
Ankrd39	643.1848457	-0.067123599	0.192546025	-0.348610672	0.727381615	0.987716263
Sema4c	8182.885753	-0.113531742	0.258952709	-0.438426545	0.661077107	0.981554656
Fam178b	14543.5817	-0.173730224	0.177683293	-0.977752164	0.328196915	0.903223102
Cox5b	3784.459641	0.120633043	0.121331223	0.994245668	0.32010328	0.899313558
Actr1b	3258.73254	-0.196660849	0.114276612	-1.720919492	0.085265434	0.664187506
4933424G06Rik	0.415298331	0.320321049	4.562152922	0.070212694	0.944024371	NA
Zap70	14.14061369	0.644282	1.336011575	0.482242828	0.629633456	0.976551667
Tmem131	2961.233615	-0.048359384	0.121593015	-0.397715149	0.690840169	0.983105118
Cnga3	0.90620018	-0.160561772	4.562152922	-0.035194299	0.971924808	NA
Inpp4a	3836.840763	0.008919955	0.114906244	0.077628117	0.938123876	0.996612764
Coa5	4838.443116	0.061752158	0.097171004	0.635499845	0.525102468	0.961366357
Unc50	2096.837357	-0.081779798	0.135573979	-0.603211611	0.546367924	0.968535947
Mgat4a	489.6545453	0.195060142	0.286368426	0.681151007	0.495775945	0.955850189
4930594C11Rik	1.888611319	-2.864157528	3.814719699	-0.750817296	0.452762619	NA
2010300C02Rik	17.41664992	-0.13007899	1.264603693	-0.102861466	0.918072921	0.99659913
Tsga10	413.8207826	-0.147001964	0.251933982	-0.58349399	0.559560802	0.968603357
Lipt1	139.364885	0.250325201	0.300415992	0.833261902	0.404697038	0.928628965
Mitd1	289.8680152	1.003219345	0.320015724	3.134906409	0.001719089	0.089720354
Mrpl30	1297.5012	-0.259434622	0.174582948	-1.486024977	0.137272515	0.759135188
Lyg2	0.828642969	0.320335623	4.562152922	0.070215889	0.944021828	NA
Lyg1	0.128936614	0.320325052	4.562152922	0.070213572	0.944023672	NA
Txndc9	2143.684492	0.164609001	0.140351145	1.172836898	0.240861218	0.848107608
Eif5b	3576.542508	-0.127199034	0.12054133	-1.055231712	0.291319364	0.880559882
Rev1	887.623381	-0.218744365	0.168589448	-1.297497365	0.194460111	0.818163694
Aff3	2322.903006	-0.182723294	0.277424913	-0.65864054	0.510126624	0.958868693
Lonrf2	613.926467	0.092804783	0.178104908	0.521068084	0.602319343	0.972909873
Chst10	72.90452052	1.486416697	0.594474387	2.500388123	0.012405731	0.284599057
Nms	0.404626407	-0.160565274	4.562152922	-0.035195066	0.971924196	NA
Pdcl3	2012.421592	-0.027186828	0.123089145	-0.220871046	0.825192842	0.992139436
Mir6349	0	NA	NA	NA	NA	NA
Npas2	69.50366297	1.833638999	0.833806107	2.199119176	0.027869449	0.423204624
Rpl31	12674.6663	0.113582071	0.097751635	1.161945482	0.245257611	0.851407676
Tbc1d8	766.8974878	0.278566375	0.306971913	0.907465352	0.364160764	0.914000306
Cnot11	881.8805929	-0.059690703	0.18548139	-0.32181505	0.747592812	0.988112937
Snord89	15.44052381	0.453698079	1.812206667	0.250356699	0.802311513	0.992139436
Rnf149	1592.947971	-0.227275365	0.125700325	-1.808073005	0.070595139	0.620858039
Creg2	24.30926649	0.080390596	1.213996209	0.066219808	0.947202826	0.996612764
Rfx8	4.685456366	0.265239158	2.906372855	0.091261229	0.927285024	0.996612764
Gm3646	1.917869126	0.320339636	4.562152922	0.070216769	0.944021128	NA
1700066B17Rik	0	NA	NA	NA	NA	NA
Map4k4	16627.07554	-0.07762635	0.096886937	-0.801205525	0.423012673	0.935353241
Gm16894	5.598616938	-1.169265674	3.013947426	-0.387951583	0.698051864	0.985129956
Il1r2	37.62542673	0.170258991	1.153230078	0.14763662	0.882629553	0.996181299
Il1r1	1548.13028	0.058217034	0.187842003	0.309925537	0.756617583	0.98826798
Il1rl2	276.5683627	-0.051611851	0.423045968	-0.122000575	0.902898563	0.996181299
Il1rl1	324.6889145	0.939060101	0.412763097	2.275058276	0.022902434	0.3805906
Il18r1	28.93498261	0.918910521	1.479645987	0.621034037	0.534577229	0.964977766
Il18rap	37.06244897	-1.471541989	0.991883838	-1.483582988	0.137919585	0.759410784
Slc9a4	16.74218122	-0.520623009	1.54499327	-0.336974289	0.736136282	0.987716263
Slc9a2	45.41434408	-0.10609065	1.01362808	-0.104664277	0.916642209	0.996493927
Mfsd9	187.3196128	0.507788267	0.399995566	1.269484739	0.20426823	0.823948108
Tmem182	211.7356596	-0.094640822	0.422428259	-0.224039987	0.822726189	0.992139436
4930448I06Rik	0	NA	NA	NA	NA	NA
Pou3f3os	2.683522333	3.534089474	3.710751757	0.952391781	0.340898326	0.906659124
Pou3f3	4.024418711	-3.655577393	3.060939529	-1.194266453	0.232373756	0.84091679
2900092D14Rik	0	NA	NA	NA	NA	NA
2610207O16Rik	0	NA	NA	NA	NA	NA
Mrps9	826.9352841	0.176113308	0.173807685	1.013265367	0.310933425	0.894556268
Gpr45	1.31359866	-1.41514179	4.269381757	-0.331462931	0.740294837	NA
Tgfbrap1	2687.626963	-0.163129776	0.11698522	-1.394447747	0.163182438	0.788830854
AI597479	1592.789626	0.030676752	0.124511673	0.246376512	0.805390786	0.992139436
Fhl2	1222.109097	0.076562803	0.401667142	0.190612561	0.848829148	0.993339986
Nck2	1251.959055	-0.003551182	0.139466997	-0.025462523	0.979686041	0.999175731
1500015O10Rik	246.7866317	-0.449171917	0.807152918	-0.556489244	0.577876446	0.971270078
Uxs1	884.3249143	-0.246898293	0.149246988	-1.654293298	0.098067934	0.692415018
Tpp2	1315.365857	-0.032611337	0.154532958	-0.211031598	0.832862615	0.992949591
Mettl21c	3.116856959	-4.776256208	3.064841046	-1.558402585	0.119137844	0.736684806
Tex30	118.0797696	0.726342509	0.474108507	1.532017457	0.125518127	0.741645544
Kdelc1	728.1266589	0.084032742	0.199508624	0.421198543	0.673610108	0.982619782
Bivm	547.5688617	-0.124284782	0.237051927	-0.52429349	0.600074424	0.972909873
Ercc5	1242.964349	0.184085931	0.118341558	1.555547639	0.119815698	0.736684806
Mettl21e	0	NA	NA	NA	NA	NA
Gulp1	6331.757567	0.029070651	0.121498338	0.239267889	0.810897863	0.992139436
4930521E06Rik	6.092347191	-5.72964139	2.482882813	-2.307656793	0.021018233	0.369111998
Col3a1	59563.24287	-0.390038617	0.262900957	-1.48359527	0.137916325	0.759410784
Col5a2	9528.652072	-0.125952952	0.117010303	-1.076426166	0.281736705	0.876078849
Wdr75	624.7429442	0.368582162	0.198218223	1.859476675	0.062959602	0.594861087
Slc40a1	237.8711432	1.361545301	0.568181907	2.396319356	0.016560654	0.330836708
Gm4776	0	NA	NA	NA	NA	NA
Dnah7b	159.9185307	0.014157453	0.466037552	0.030378352	0.975765309	0.998722206
Slc39a10	3014.917073	-0.004621979	0.14321479	-0.032273058	0.974254294	0.998409862
Mir6350	0	NA	NA	NA	NA	NA
Tmeff2	900.320406	0.061777026	0.470044727	0.131427973	0.895436761	0.996181299
9330175M20Rik	0.035829812	-0.160573295	4.562152922	-0.035196824	0.971922795	NA
Sdpr	8233.762286	-0.089278629	0.28698994	-0.311086268	0.75573504	0.98826798
Nabp1	428.4498523	0.29616822	0.33643857	0.880304003	0.378694644	0.919537548
Myo1b	7639.607099	-0.162495149	0.124350919	-1.306746674	0.191298761	0.816410502
Stat4	75.77933843	-0.532640592	0.61836765	-0.861365552	0.389036743	0.923385225
Stat1	3874.054689	0.721436577	0.354713792	2.033855444	0.041966172	0.503867364
Gls	4483.435356	0.196149949	0.15676466	1.251238316	0.210847543	0.830102637
Nab1	4841.008326	-0.228883856	0.114352786	-2.00155907	0.045332175	0.522575888
Tmem194b	380.8368846	-0.197018599	0.284735207	-0.691936205	0.488977393	0.954165252
Mfsd6	2456.598827	-0.031321919	0.123272719	-0.254086379	0.799428826	0.992139436
Inpp1	1032.25638	-0.077996734	0.187128489	-0.416808444	0.676818525	0.982619782
Hibch	1180.559933	-0.114792887	0.2618166	-0.438447703	0.661061773	0.981554656
1700019D03Rik	33.03043041	-0.873423249	1.233769667	-0.707930558	0.478988382	0.951924917
Mstn	7.216367643	-0.500956195	2.795635177	-0.179192263	0.857786738	0.993394455
1700019A02Rik	1.918128385	0.320343456	4.562152922	0.070217606	0.944020461	NA
Pms1	204.5135759	0.282544025	0.379919269	0.743694906	0.457061072	0.945902186
Ormdl1	407.7808707	0.08425226	0.253852872	0.33189406	0.739969256	0.987716263
Osgepl1	342.3274566	0.654339048	0.313126195	2.089697564	0.036644976	0.476958197
Asnsd1	1222.870658	-0.029243034	0.142341184	-0.205443238	0.837225842	0.992949591
Dnah7a	10.18407171	-0.511278496	1.831076778	-0.279222861	0.780073801	0.989642041
Stk17b	641.4871907	0.330929936	0.268399025	1.232977418	0.21758419	0.834886491
Hecw2	1852.053033	-0.027354255	0.132206791	-0.206905067	0.836083999	0.992949591
Mir7681	0.103313781	0.320321049	4.562152922	0.070212694	0.944024371	NA
Ccdc150	8.251329334	-1.17261292	2.435256843	-0.481515091	0.630150457	0.976715612
Gtf3c3	620.7118265	0.213390022	0.187639938	1.137231358	0.255441581	0.858733153
Pgap1	533.4762381	0.309720383	0.228514777	1.355362607	0.175302057	0.798624373
Ankrd44	1665.160107	0.064843377	0.162647244	0.39867492	0.69013275	0.983105118
Sf3b1	7695.540797	0.155533055	0.096136582	1.61783424	0.105698325	0.711039544
Coq10b	745.4993184	-0.090557624	0.226071903	-0.40057001	0.688736729	0.983019227
Hspd1	4668.755545	0.136753475	0.102736937	1.331103288	0.183155027	0.805015952
Hspe1	1663.421892	-0.051489274	0.1436827	-0.358354024	0.720078394	0.987716263
Mob4	1557.467654	-0.025997777	0.162469196	-0.160016652	0.872867957	0.995852701
Rftn2	1890.254671	-0.134294833	0.136692755	-0.982457581	0.325874471	0.902433258
Mars2	228.5313618	0.408216776	0.289689064	1.40915494	0.158789358	0.782683571
Boll	0	NA	NA	NA	NA	NA
Plcl1	647.2658367	0.124548353	0.234051129	0.532141647	0.594627894	0.972813459
9130227L01Rik	0	NA	NA	NA	NA	NA
Hsfy2	0	NA	NA	NA	NA	NA
Satb2	145.1165479	-0.424889359	0.417739129	-1.017116495	0.309098014	0.893579733
9130024F11Rik	28.30150635	0.031322557	0.891805825	0.03512262	0.971981964	0.998021377
BC055402	0.463490514	3.923269435	4.473014819	0.877097348	0.380433765	NA
4930558J18Rik	1.60305618	-4.49142388	4.493105401	-0.999625755	NA	NA
1700066M21Rik	280.2818861	-0.039285961	0.309120744	-0.127089372	0.898869663	0.996181299
Tyw5	246.4759008	0.060823487	0.431580227	0.140932051	0.887923621	0.996181299
9430016H08Rik	550.3907943	-0.020182972	0.200363331	-0.100731863	0.919763317	0.996612764
Spats2l	1124.111682	0.315371207	0.323458273	0.974998115	0.329561195	0.903522675
Kctd18	740.7351512	0.078894899	0.178911545	0.440971534	0.659233605	0.981554656
Sgol2	78.61446663	-0.832592176	0.672862873	-1.2373876	0.21594322	0.834117874
Aox1	1133.335677	0.159790549	0.273736471	0.583738616	0.559396182	0.968603357
Aox3	253.4813523	0.194416693	0.493581506	0.393889743	0.693662443	0.984382121
Aox4	1.245150524	3.202188272	4.477772611	0.71512972	0.474528891	NA
Aox2	8.853674006	-0.635400066	1.89558123	-0.335200653	0.737473729	0.987716263
Bzw1	6425.399282	-0.034329916	0.084626567	-0.405663579	0.684989806	0.98271472
Clk1	5517.756077	0.135002671	0.181680358	0.743077964	0.45743448	0.94615166
Ppil3	453.1647358	0.680171288	0.245264031	2.773220704	0.005550446	0.186891135
Nif3l1	515.8456317	0.146844066	0.163265537	0.899418633	0.368429718	0.915477444
Orc2	969.997709	-0.279152742	0.132770967	-2.102513434	0.035508324	0.471268069
Fam126b	1245.917736	0.122659361	0.185163849	0.66243687	0.507691281	0.958802302
Ndufb3	1560.073155	-0.148756168	0.14802512	-1.004938676	0.31492638	0.895119869
Gm20257	76.60144935	0.115931046	0.757835533	0.152976524	0.878416789	0.996015918
Als2cr12	72.3576865	1.398779414	0.911842443	1.534014374	0.125026117	0.741487781
Cflar	4145.545622	0.06203078	0.117721776	0.526926979	0.598244298	0.972909873
Casp8	620.8161539	0.473162632	0.320404325	1.476767306	0.139738023	0.760558832
Trak2	10710.4516	0.008886619	0.111254428	0.079876544	0.936335445	0.996612764
Stradb	662.9781741	0.010054163	0.190019166	0.052911312	0.957802571	0.996759618
Als2cr11	0.987019502	-4.101488775	4.495469981	-0.912360397	0.36157903	NA
Tmem237	1075.282921	0.125376382	0.159680375	0.785170889	0.432353381	0.938760337
Mpp4	44.60501775	0.849063995	0.609303513	1.393499261	0.163468868	0.789272498
Als2	4072.749629	-0.404553907	0.126445009	-3.199445447	0.001376922	0.076409657
Cdk15	177.0799062	-1.051834491	0.477809641	-2.201367243	0.027710036	0.422249372
Fzd7	2972.08763	0.097915709	0.25456251	0.384643083	0.70050187	0.985841749
Gm973	68.9376193	-0.365515439	0.847355334	-0.431360286	0.666206422	0.982297201
Sumo1	1758.884211	0.037767678	0.12246487	0.308396013	0.757781015	0.98826798
Nop58	786.4661711	-0.23414571	0.212729582	-1.100673014	0.271038995	0.867967928
Snord70	0.258412718	-0.160564492	4.562152922	-0.035194895	0.971924333	NA
Snord11	0.354905901	3.544502445	4.480898426	0.791024948	0.428929433	NA
Bmpr2	6806.470216	0.043202523	0.09034071	0.478217661	0.632495293	0.976967015
Fam117b	2354.314641	-0.03674439	0.134331383	-0.273535408	0.784441678	0.99054593
Ica1l	22.36968613	-0.296381395	1.322314389	-0.224138372	0.822649635	0.992139436
Wdr12	438.3616972	0.117268117	0.149351428	0.785182427	0.432346617	0.938760337
Carf	412.9898761	-0.131346754	0.376031418	-0.349297287	0.726866135	0.987716263
Nbeal1	2027.105234	0.06980842	0.189111032	0.369139857	0.712023482	0.987716263
Cyp20a1	1590.283314	-0.088753513	0.125855059	-0.705204175	0.480683184	0.952136803
Abi2	2309.20969	-0.253419995	0.130605557	-1.940346187	0.052337632	0.549672278
Raph1	704.0844166	0.143414653	0.206605179	0.694148392	0.487589153	0.954068234
Cd28	25.99739498	0.648243441	1.456574975	0.445046395	0.656286226	0.981322209
Ctla4	3.34953874	3.093870546	4.493383574	0.688539159	NA	NA
Icos	11.07220755	1.212568767	1.694126417	0.715748692	0.474146539	0.949276034
9530026F06Rik	0.259561457	0.320321049	4.562152922	0.070212694	0.944024371	NA
Pard3b	1379.4875	0.149628088	0.161745156	0.925085434	0.354921469	0.910808767
Nrp2	5968.715902	-0.058186944	0.088386827	-0.65832145	0.510331598	0.958868693
4930487H11Rik	37.73879011	0.178028616	1.141326856	0.155983901	0.876045711	0.995852701
Ino80d	2900.240917	-0.062351403	0.12383923	-0.503486683	0.614622141	0.972909873
Ino80dos	161.1288721	-0.787500402	0.46658523	-1.687795393	0.091450512	0.67789725
Ndufs1	2696.072705	0.094901693	0.103861656	0.913731758	0.360857813	0.914000306
Eef1b2	7316.681359	0.029232339	0.094308556	0.30996487	0.756587671	0.98826798
Snora41	2.764915139	-0.043386288	4.297222897	-0.010096355	0.991944411	0.999298637
Gpr1	54.8544814	-0.487649648	1.037382641	-0.470076931	0.638300055	0.977197655
Zdbf2	36.58848049	-1.33736542	0.919018879	-1.455209952	0.145611146	0.768600429
Adam23	1771.57142	0.14042728	0.18098886	0.775889079	0.437814482	0.941645985
Dytn	0.037802052	-0.160573295	4.562152922	-0.035196824	0.971922795	NA
Mdh1b	1.533704993	-4.745983552	4.491872214	-1.056571364	0.290707255	NA
Fastkd2	481.3816693	0.010473665	0.254619784	0.041134529	0.967188647	0.997677885
4933402D24Rik	14.83862528	-0.405250312	1.185569962	-0.341818978	0.732487127	0.987716263
Gm13749	163.6195616	-0.05372498	0.42396028	-0.126721729	0.899160647	0.996181299
Mir1958	0.937471787	0.320337076	4.562152922	0.070216208	0.944021574	NA
Klf7	593.8594243	-0.47760481	0.210171079	-2.272457336	0.023058902	0.381911943
Mir6899	0	NA	NA	NA	NA	NA
Creb1	2341.370919	0.077239075	0.120223172	0.64246413	0.520571872	0.960458555
Mettl21a	555.8725739	0.130796033	0.184131098	0.710341894	0.477492146	0.951831551
2810408I11Rik	1.440201234	-4.030106514	4.495976153	-0.896380758	NA	NA
Ccnyl1	893.4424752	0.023362708	0.124900345	0.18705079	0.851620811	0.993339986
Fzd5	404.6654023	0.250660495	0.208903045	1.199889142	0.230182398	0.839547007
Plekhm3	1359.397469	-0.124003451	0.120716125	-1.02723187	0.304311295	0.888902539
